account_id,district_name,open_date,statement_frequency,num_customers,credit_cards,loan,loan_amount,loan_payment,loan_term,loan_status,loan_default,max_withdrawal,min_withdrawal,cc_payments,max_balance,min_balance
2922,Jindrichuv Hradec,1994-06-06,monthly,1,0,False,,,,,,57900,15,,141166,200
2923,Hradec Kralove,1995-01-10,monthly,1,0,False,,,,,,3800,15,,27076,500
2924,Breclav,1994-10-16,monthly,1,0,False,,,,,,27500,15,,53301,700
2925,Hl.m. Praha,1993-01-10,monthly,1,0,False,,,,,,16700,15,,41716,1000
2926,Svitavy,1993-01-14,monthly,1,0,False,,,,,,30880,15,,62464,600
2927,Litomerice,1997-08-04,monthly,1,1,False,,,,,,53300,15,2.0,113126,300
2928,Brno - venkov,1993-12-14,monthly,1,0,False,,,,,,12000,15,,33666,500
2929,Trutnov,1996-04-06,monthly,1,0,False,,,,,,37600,15,,123165,400
2930,Hl.m. Praha,1996-08-24,monthly,1,0,False,,,,,,64700,15,,148231,900
2931,Liberec,1995-05-04,monthly,1,0,False,,,,,,4250,15,,27352,500
2932,Olomouc,1993-05-04,monthly,2,0,False,,,,,,64200,4,,146481,500
2933,Praha - vychod,1993-06-18,monthly,2,0,True,272520.0,4542.0,60.0,current,False,62800,15,,175151,1100
2934,Hl.m. Praha,1996-10-08,monthly,1,1,False,,,,,,60800,15,8.0,133278,1000
2935,Frydek - Mistek,1995-05-15,monthly,1,0,False,,,,,,4290,15,,22224,200
2936,Beroun,1996-03-27,monthly,1,0,True,504000.0,8400.0,60.0,current,False,10400,15,,59151,200
2937,Hl.m. Praha,1997-02-25,monthly,1,0,False,,,,,,4600,15,,25025,800
2938,Hl.m. Praha,1993-08-04,monthly,1,0,False,,,,,,64400,15,,147593,400
2939,Kolin,1997-06-28,monthly,1,0,False,,,,,,6000,15,,29212,200
2940,Brno - mesto,1993-06-24,monthly,1,0,False,,,,,,64100,15,,141487,1000
2942,Chrudim,1997-09-24,monthly,1,0,False,,,,,,6400,15,,48605,1100
2944,Domazlice,1996-01-11,monthly,2,0,False,,,,,,37600,15,,55855,1000
2945,Kutna Hora,1996-07-11,monthly,2,0,False,,,,,,8300,15,,25458,300
2946,Brno - mesto,1996-05-07,monthly,1,0,False,,,,,,4400,15,,22065,1100
2947,Hodonin,1996-08-09,monthly,2,0,False,,,,,,4150,15,,35569,1000
2949,Hl.m. Praha,1994-10-21,monthly,2,0,False,,,,,,13950,15,,34839,400
2950,Uherske Hradiste,1996-06-28,monthly,1,0,False,,,,,,45120,15,,71237,1000
2951,Chrudim,1993-09-06,monthly,1,0,False,,,,,,15600,15,,82102,200
2952,Znojmo,1997-04-28,monthly,1,0,False,,,,,,6100,15,,29017,900
2953,Hl.m. Praha,1996-09-02,monthly,1,1,False,,,,,,12600,15,8.0,61414,900
2954,Hl.m. Praha,1997-04-08,monthly,1,1,False,,,,,,25300,15,2.0,86794,700
2955,Bruntal,1996-09-27,monthly,1,0,False,,,,,,3840,15,,30584,900
2956,Cesky Krumlov,1997-06-10,monthly,1,0,False,,,,,,16400,15,,57218,400
2957,Klatovy,1995-07-28,monthly,1,0,False,,,,,,42400,15,,78136,500
2958,Rychnov nad Kneznou,1993-09-19,monthly,1,0,False,,,,,,11400,15,,28718,400
2959,Mlada Boleslav,1994-02-25,monthly,1,1,False,,,,,,62700,15,11.0,141814,-11712
2960,Prachatice,1994-09-20,monthly,1,0,False,,,,,,23700,15,,48961,1100
2961,Nymburk,1996-07-12,monthly,1,0,False,,,,,,11250,15,,33899,400
2962,Hl.m. Praha,1993-05-30,monthly,1,0,True,31248.0,2604.0,12.0,expired,False,64100,15,,156950,1000
2963,Tachov,1996-12-09,monthly,1,1,False,,,,,,14700,15,2.0,60491,1000
2964,Olomouc,1997-01-09,monthly,2,0,False,,,,,,10800,15,,28637,300
2965,Kutna Hora,1995-10-10,monthly,1,0,False,,,,,,12000,15,,34849,900
2966,Decin,1997-03-27,monthly,1,1,False,,,,,,63100,15,5.0,130528,1100
2967,Louny,1996-11-13,monthly,1,0,False,,,,,,13300,15,,50081,400
2968,Cesky Krumlov,1995-02-05,monthly,2,1,False,,,,,,56400,15,2.0,107797,1100
2969,Rokycany,1995-05-26,monthly,1,0,False,,,,,,3700,300,,38600,300
2970,Prostejov,1993-01-22,monthly,2,0,False,,,,,,26400,15,,52614,400
2972,Pribram,1993-11-23,monthly,1,1,False,,,,,,68700,15,17.0,162756,500
2973,Cheb,1996-08-15,monthly,1,1,False,,,,,,19500,15,12.0,58034,500
2974,Nymburk,1993-03-13,monthly,2,0,False,,,,,,13850,15,,54302,1100
2976,Rakovnik,1996-08-19,monthly,1,0,False,,,,,,18880,15,,64055,800
2977,Plzen - sever,1996-06-20,monthly,1,0,False,,,,,,57400,15,,134018,1100
2978,Ostrava - mesto,1995-01-06,monthly,1,0,False,,,,,,15100,15,,35058,600
2979,Praha - vychod,1997-11-22,monthly,1,0,False,,,,,,6900,15,,24196,700
2980,Zdar nad Sazavou,1993-12-09,monthly,2,0,False,,,,,,5100,15,,28624,1000
2981,Nachod,1997-01-11,monthly,1,0,False,,,,,,5300,15,,25987,600
2982,Prachatice,1996-06-04,monthly,2,1,True,41256.0,3438.0,12.0,current,False,63700,15,11.0,138939,900
2983,Havlickuv Brod,1996-07-25,monthly,1,0,False,,,,,,28200,15,,51668,1000
2985,Novy Jicin,1993-04-06,monthly,1,0,False,,,,,,5800,15,,40601,400
2986,Vyskov,1996-04-09,monthly,1,1,True,24792.0,1033.0,24.0,current,False,47360,15,11.0,91488,500
2987,Pisek,1993-09-16,monthly,1,0,False,,,,,,31200,15,,83115,700
2989,Kladno,1993-11-28,monthly,1,0,False,,,,,,11600,15,,35126,600
2990,Sokolov,1996-09-16,monthly,1,1,False,,,,,,17900,15,7.0,56133,900
2991,Prachatice,1993-05-22,monthly,2,0,False,,,,,,47000,7,,84029,600
2992,Hradec Kralove,1997-07-11,monthly,1,0,False,,,,,,10240,15,,54794,900
2994,Vsetin,1996-05-03,monthly,1,1,True,48744.0,1354.0,36.0,current,False,20500,15,12.0,75877,900
2995,Trutnov,1996-12-14,monthly,1,0,False,,,,,,50600,2,,108137,-5285
2996,Brno - mesto,1994-05-17,monthly,1,0,False,,,,,,23500,15,,71605,400
2997,Teplice,1997-09-09,monthly,1,0,False,,,,,,4000,15,,31970,1100
2998,Tabor,1997-11-09,monthly,1,1,False,,,,,,29700,3,1.0,66690,300
2999,Zdar nad Sazavou,1996-10-08,monthly,2,0,False,,,,,,11680,15,,37921,1000
3000,Plzen - sever,1993-07-14,monthly,1,0,False,,,,,,42240,15,,74493,1000
3001,Hl.m. Praha,1993-03-24,monthly,1,0,False,,,,,,29600,15,,88118,400
3003,Pisek,1993-11-27,monthly,1,1,False,,,,,,26700,15,5.0,115903,500
3004,Praha - zapad,1996-08-22,monthly,1,0,False,,,,,,7000,15,,23905,700
3006,Zlin,1995-01-01,monthly,2,0,False,,,,,,11500,15,,34586,200
3007,Jindrichuv Hradec,1993-02-02,monthly,1,0,False,,,,,,40100,15,,77118,800
3008,Olomouc,1993-02-27,monthly,1,0,False,,,,,,13100,15,,71364,200
3009,Hl.m. Praha,1996-01-26,monthly,2,0,False,,,,,,8300,15,,28692,900
3010,Nachod,1995-09-13,monthly,1,1,False,,,,,,27100,15,12.0,83279,800
3011,Zlin,1993-09-01,monthly,1,0,False,,,,,,4530,15,,23208,400
3012,Semily,1997-04-18,monthly,1,1,False,,,,,,5300,15,,54068,600
3013,Opava,1997-12-09,monthly,1,0,False,,,,,,3600,15,,22844,4714
3015,Prachatice,1996-06-15,monthly,1,0,False,,,,,,2790,15,,28619,900
3016,Plzen - mesto,1996-02-23,monthly,1,0,False,,,,,,21000,15,,58358,700
3017,Prerov,1994-08-12,monthly,1,0,False,,,,,,27680,15,,68318,700
3018,Chomutov,1996-12-03,monthly,1,0,False,,,,,,47300,2,,159656,-1969
3019,Decin,1996-04-21,monthly,2,0,False,,,,,,26600,15,,57812,300
3020,Beroun,1996-08-09,monthly,1,0,False,,,,,,22500,15,,88152,900
3021,Praha - vychod,1996-04-20,monthly,1,0,True,155616.0,3242.0,48.0,current,False,22700,15,,62154,300
3022,Zlin,1996-10-30,monthly,1,0,False,,,,,,4500,15,,31938,700
3023,Jablonec n. Nisou,1997-10-14,monthly,1,0,False,,,,,,14750,15,,37303,6121
3024,Hl.m. Praha,1996-12-18,monthly,2,0,False,,,,,,10900,15,,37932,400
3025,Klatovy,1997-12-27,monthly,1,0,False,,,,,,6100,15,,31034,800
3026,Karlovy Vary,1993-02-18,monthly,1,0,False,,,,,,63900,15,,114166,400
3027,Uherske Hradiste,1996-04-29,monthly,2,0,False,,,,,,3440,15,,27922,1000
3028,Plzen - jih,1993-09-15,monthly,1,0,False,,,,,,7100,15,,26167,400
3029,Havlickuv Brod,1996-12-24,monthly,1,0,False,,,,,,14000,15,,32671,700
3030,Znojmo,1994-06-22,monthly,1,0,False,,,,,,5100,15,,28543,800
3031,Trutnov,1997-03-10,monthly,1,0,False,,,,,,3500,15,,25120,4184
3032,Kolin,1993-06-07,monthly,1,0,False,,,,,,24700,15,,54445,300
3033,Jesenik,1997-12-10,monthly,2,0,False,,,,,,1137,15,,21451,900
3036,Praha - vychod,1994-04-10,monthly,1,0,False,,,,,,44300,15,,121318,900
3037,Chrudim,1994-05-26,monthly,1,0,True,277884.0,7719.0,36.0,current,True,63000,1,,129394,-2507
3038,Praha - vychod,1996-04-28,monthly,2,1,False,,,,,,64200,15,11.0,157871,1000
3039,Hl.m. Praha,1993-12-10,monthly,1,0,False,,,,,,15360,15,,86428,600
3040,Pelhrimov,1996-08-03,monthly,1,0,False,,,,,,8370,15,,28527,1000
3041,Karvina,1996-04-04,monthly,1,0,False,,,,,,6300,15,,37463,500
3042,Praha - vychod,1993-09-16,monthly,2,0,False,,,,,,57200,15,,76336,500
3043,Hl.m. Praha,1996-12-29,monthly,1,0,False,,,,,,6050,15,,22985,800
3044,Olomouc,1996-09-14,monthly,2,0,False,,,,,,3850,15,,29879,500
3045,Hl.m. Praha,1995-06-08,monthly,2,0,False,,,,,,6200,15,,36188,300
3046,Ostrava - mesto,1997-08-11,monthly,1,0,False,,,,,,7400,15,,34482,1100
3047,Jindrichuv Hradec,1993-02-17,monthly,1,0,False,,,,,,8640,15,,29807,600
3049,Trebic,1994-09-08,monthly,1,0,False,,,,,,6090,15,,69434,1100
3050,Prostejov,1993-05-08,monthly,2,1,True,82896.0,6908.0,12.0,expired,False,55100,15,22.0,116804,900
3051,Nymburk,1996-01-01,monthly,1,1,False,,,,,,54100,15,4.0,145458,800
3052,Chrudim,1997-04-26,monthly,1,0,False,,,,,,17200,400,,53243,800
3053,Praha - zapad,1993-08-23,monthly,1,0,False,,,,,,16600,15,,90732,900
3055,Cesky Krumlov,1996-05-26,monthly,2,0,False,,,,,,12600,15,,43345,900
3056,Brno - venkov,1993-12-22,monthly,2,0,False,,,,,,6950,15,,34324,1100
3057,Nymburk,1997-07-23,monthly,1,0,False,,,,,,19100,15,,64301,600
3058,Chrudim,1994-10-23,monthly,1,0,False,,,,,,29000,15,,77935,700
3059,Hl.m. Praha,1997-02-15,monthly,2,1,False,,,,,,26800,15,11.0,80056,700
3060,Opava,1997-06-09,monthly,1,0,False,,,,,,24800,15,,62393,400
3061,Sumperk,1995-11-08,monthly,1,0,False,,,,,,4100,15,,26464,300
3062,Pelhrimov,1997-08-15,monthly,1,0,False,,,,,,14950,15,,28697,400
3063,Olomouc,1993-05-26,monthly,1,0,False,,,,,,2700,15,,47183,1100
3064,Teplice,1993-05-23,monthly,1,0,True,15420.0,1285.0,12.0,expired,False,11840,15,,60755,1000
3066,Ostrava - mesto,1996-08-12,monthly,1,0,False,,,,,,27520,15,,53841,700
3067,Nachod,1997-01-30,monthly,2,0,False,,,,,,6700,15,,34928,800
3068,Kromeriz,1993-04-25,monthly,1,0,False,,,,,,10200,15,,38231,500
3069,Zdar nad Sazavou,1993-03-20,monthly,1,0,False,,,,,,25900,15,,115033,400
3070,Breclav,1997-08-21,monthly,1,0,False,,,,,,40320,15,,62829,300
3071,Usti nad Labem,1996-10-03,monthly,1,1,False,,,,,,26600,15,1.0,87021,900
3072,Mlada Boleslav,1993-06-05,monthly,1,0,False,,,,,,53200,15,,84311,1000
3075,Novy Jicin,1997-06-25,monthly,2,0,False,,,,,,7000,15,,29190,400
3076,Brno - mesto,1993-03-27,monthly,2,0,False,,,,,,5200,15,,28361,700
3077,Zlin,1997-04-16,monthly,1,1,False,,,,,,15400,15,5.0,71961,600
3078,Hl.m. Praha,1993-07-16,monthly,1,0,False,,,,,,3800,15,,23086,200
3079,Pisek,1996-02-26,monthly,1,0,False,,,,,,7650,15,,24125,1000
3080,Hodonin,1995-10-29,monthly,1,0,False,,,,,,5600,15,,25637,400
3082,Decin,1997-11-16,monthly,1,0,False,,,,,,11600,15,,35859,700
3083,Zdar nad Sazavou,1997-03-18,monthly,2,0,False,,,,,,28900,15,,78816,200
3085,Zdar nad Sazavou,1997-07-03,monthly,1,0,False,,,,,,20800,15,,49328,600
3086,Hl.m. Praha,1993-11-02,monthly,1,1,False,,,,,,29900,15,11.0,109688,800
3087,Cesky Krumlov,1993-12-04,monthly,1,0,False,,,,,,3800,15,,26255,600
3088,Pisek,1996-03-08,monthly,2,1,False,,,,,,37440,15,13.0,71278,600
3090,Hl.m. Praha,1996-12-10,monthly,1,0,False,,,,,,37700,15,,119655,500
3091,Beroun,1993-11-11,monthly,1,0,False,,,,,,29200,15,,80841,200
3092,Nachod,1995-12-20,monthly,1,0,False,,,,,,9000,15,,29245,1000
3093,Jindrichuv Hradec,1996-11-21,monthly,1,0,False,,,,,,24300,15,,65682,500
3094,Breclav,1993-12-20,monthly,2,0,False,,,,,,24160,10,,69014,600
3096,Frydek - Mistek,1993-06-29,monthly,1,0,False,,,,,,24600,8,,68751,1000
3097,Zdar nad Sazavou,1997-08-14,monthly,1,0,False,,,,,,8250,15,,27220,900
3098,Hl.m. Praha,1996-09-16,monthly,1,0,False,,,,,,31200,15,,47235,600
3099,Karvina,1993-05-20,monthly,1,0,False,,,,,,6400,15,,35211,800
3100,Znojmo,1997-06-22,monthly,1,0,False,,,,,,28160,15,,56421,600
3101,Hl.m. Praha,1994-02-27,monthly,1,0,False,,,,,,5730,15,,23908,700
3102,Decin,1997-11-23,monthly,2,1,False,,,,,,14200,15,1.0,62726,1100
3104,Hl.m. Praha,1997-04-29,monthly,1,0,False,,,,,,7300,15,,42635,700
3105,Litomerice,1997-11-21,monthly,1,0,False,,,,,,2145,15,,24631,1000
3107,Kolin,1993-11-20,monthly,1,0,False,,,,,,12650,15,,103276,200
3108,Blansko,1993-03-14,monthly,2,0,False,,,,,,5400,15,,20932,600
3109,Pisek,1995-04-08,monthly,1,0,False,,,,,,42000,0,,66840,-6285
3110,Rychnov nad Kneznou,1997-01-12,monthly,1,0,False,,,,,,54600,15,,123735,1000
3111,Prostejov,1995-11-08,monthly,1,0,False,,,,,,37440,15,,73057,200
3112,Louny,1994-08-12,monthly,2,1,True,123216.0,2567.0,48.0,current,False,60700,15,11.0,155867,700
3113,Bruntal,1993-08-16,monthly,1,1,False,,,,,,62000,1,5.0,146810,-915
3114,Hl.m. Praha,1996-06-15,monthly,1,1,False,,,,,,54800,15,23.0,128229,700
3115,Ceske Budejovice,1996-03-27,monthly,2,0,True,321180.0,5353.0,60.0,current,False,34000,15,,90257,700
3116,Brno - mesto,1996-04-05,monthly,1,1,False,,,,,,18300,15,3.0,85010,1100
3117,Decin,1993-02-24,monthly,1,0,False,,,,,,4800,15,,29772,900
3118,Rychnov nad Kneznou,1996-03-10,monthly,2,0,False,,,,,,17400,15,,69381,500
3119,Decin,1997-05-02,monthly,1,0,False,,,,,,1440,15,,23070,1100
3120,Hl.m. Praha,1996-06-20,monthly,1,0,False,,,,,,13000,15,,38370,400
3121,Nachod,1996-03-08,monthly,1,0,False,,,,,,4400,15,,25948,1000
3122,Ostrava - mesto,1997-05-12,monthly,2,0,False,,,,,,14720,15,,57000,1100
3124,Kutna Hora,1995-06-13,monthly,1,1,False,,,,,,19200,15,17.0,55037,500
3125,Litomerice,1996-12-16,monthly,1,0,False,,,,,,8500,15,,32229,400
3126,Pelhrimov,1996-09-03,monthly,1,0,False,,,,,,8100,15,,37703,400
3127,Zdar nad Sazavou,1993-08-08,monthly,1,1,False,,,,,,58200,15,17.0,137533,1100
3128,Hl.m. Praha,1995-01-06,monthly,2,0,False,,,,,,10200,15,,72491,200
3129,Kolin,1993-12-05,monthly,1,0,False,,,,,,11900,15,,36842,200
3130,Rakovnik,1996-03-20,monthly,1,0,False,,,,,,5700,15,,94779,500
3131,Tabor,1995-10-23,monthly,1,1,False,,,,,,21900,15,6.0,70241,300
3132,Breclav,1995-10-08,monthly,1,0,False,,,,,,8500,13,,35256,400
3133,Zdar nad Sazavou,1993-06-14,monthly,1,0,False,,,,,,27100,15,,61083,1000
3134,Rychnov nad Kneznou,1994-04-29,monthly,1,0,False,,,,,,34080,15,,80578,600
3135,Olomouc,1993-12-27,monthly,1,0,False,,,,,,21700,15,,97585,200
3136,Jesenik,1993-08-07,monthly,1,0,False,,,,,,26500,15,,86549,900
3137,Most,1996-12-15,monthly,1,0,True,253560.0,4226.0,60.0,current,False,25900,15,,76510,900
3138,Litomerice,1996-03-24,monthly,1,1,False,,,,,,15100,15,22.0,41961,300
3139,Pribram,1995-08-30,monthly,1,0,False,,,,,,31800,15,,71220,200
3140,Beroun,1997-05-13,monthly,2,0,False,,,,,,8960,15,,36707,1000
3142,Benesov,1994-09-14,monthly,1,0,False,,,,,,6100,15,,33603,200
3143,Louny,1996-10-18,monthly,2,0,True,130896.0,5454.0,24.0,current,False,7300,15,,59233,300
3144,Bruntal,1996-03-09,monthly,1,0,False,,,,,,6200,15,,26808,800
3145,Kladno,1993-12-03,monthly,2,0,False,,,,,,14400,15,,45930,300
3146,Frydek - Mistek,1993-10-26,monthly,1,0,False,,,,,,7500,15,,33061,300
3147,Brno - mesto,1995-04-05,monthly,1,0,False,,,,,,14200,15,,81225,300
3148,Decin,1995-11-19,monthly,1,0,False,,,,,,6180,15,,34051,400
3149,Hodonin,1996-06-27,monthly,1,0,False,,,,,,35840,15,,58668,800
3151,Kutna Hora,1996-02-21,monthly,1,1,False,,,,,,25400,15,18.0,108602,200
3152,Hl.m. Praha,1993-07-16,monthly,1,0,False,,,,,,37400,15,,58199,500
3153,Benesov,1996-07-05,monthly,1,1,False,,,,,,61400,15,4.0,144318,800
3154,Hl.m. Praha,1997-07-02,monthly,1,0,False,,,,,,22100,15,,89400,400
3155,Plzen - sever,1996-08-29,monthly,1,0,False,,,,,,23900,15,,67639,700
3157,Vsetin,1993-09-10,monthly,1,0,False,,,,,,14750,15,,54191,400
3158,Novy Jicin,1996-10-03,monthly,2,0,False,,,,,,2970,15,,28062,200
3160,Domazlice,1994-06-19,monthly,1,1,False,,,,,,21600,15,16.0,105068,400
3161,Rychnov nad Kneznou,1996-08-26,monthly,1,0,True,30012.0,2501.0,12.0,current,False,56000,15,,127752,700
3163,Usti nad Labem,1997-05-24,monthly,2,1,False,,,,,,60800,15,2.0,123108,500
3164,Decin,1993-12-24,monthly,2,0,False,,,,,,15300,15,,39658,1000
3166,Novy Jicin,1993-08-10,monthly,1,1,True,177744.0,3703.0,48.0,current,True,55900,2,18.0,145957,-2486
3167,Pisek,1994-08-08,monthly,1,1,False,,,,,,28600,15,22.0,100113,200
3168,Most,1993-02-20,monthly,2,0,False,,,,,,10250,15,,43511,1000
3169,Prachatice,1997-12-19,monthly,1,0,False,,,,,,23300,15,,54879,500
3170,Hl.m. Praha,1996-01-12,monthly,1,0,False,,,,,,22800,15,,45753,900
3171,Trebic,1993-09-28,monthly,1,0,False,,,,,,6650,15,,28477,900
3172,Vsetin,1997-05-27,monthly,1,0,False,,,,,,1899,15,,20878,600
3173,Most,1993-05-15,monthly,1,0,False,,,,,,14600,15,,30870,1100
3174,Znojmo,1997-12-10,monthly,2,0,False,,,,,,5900,15,,31080,400
3175,Svitavy,1996-10-08,monthly,1,0,False,,,,,,14600,15,,30247,600
3176,Plzen - mesto,1997-03-26,monthly,1,0,False,,,,,,4500,15,,22782,600
3177,Ostrava - mesto,1996-11-12,monthly,1,0,False,,,,,,17100,100,,63892,500
3178,Kladno,1996-04-27,monthly,1,0,False,,,,,,4050,15,,21519,600
3179,Novy Jicin,1996-09-20,monthly,1,0,False,,,,,,21920,15,,54229,800
3180,Hl.m. Praha,1996-06-18,monthly,1,0,False,,,,,,29100,15,,52082,500
3181,Havlickuv Brod,1993-05-16,monthly,1,1,False,,,,,,23700,15,6.0,86681,1000
3182,Kutna Hora,1996-12-20,monthly,1,0,False,,,,,,18700,15,,58454,200
3183,Jicin,1994-04-01,monthly,1,0,False,,,,,,14500,15,,40930,600
3184,Hl.m. Praha,1994-02-18,monthly,1,0,False,,,,,,8200,15,,32701,700
3185,Jicin,1997-07-29,monthly,2,1,False,,,,,,9100,15,5.0,69720,800
3186,Praha - vychod,1995-05-28,monthly,1,0,False,,,,,,20800,15,,67823,700
3187,Kromeriz,1997-12-20,monthly,1,0,False,,,,,,5900,15,,20134,500
3188,Karlovy Vary,1997-02-20,monthly,1,0,False,,,,,,16000,15,,58120,400
3189,Rokycany,1995-11-29,monthly,1,0,True,222180.0,3703.0,60.0,current,True,52600,14,,130659,-5968
3190,Hl.m. Praha,1996-12-30,monthly,1,0,False,,,,,,21600,15,,54923,1000
3191,Olomouc,1996-09-17,monthly,1,0,False,,,,,,10600,15,,42318,900
3192,Pisek,1996-07-28,monthly,2,1,False,,,,,,13920,15,1.0,63544,400
3193,Ostrava - mesto,1996-02-27,monthly,1,0,False,,,,,,23200,15,,62868,400
3194,Praha - zapad,1997-04-19,monthly,1,0,False,,,,,,14300,15,,42056,1100
3195,Teplice,1993-09-02,monthly,1,0,False,,,,,,12400,15,,63392,600
3196,Hl.m. Praha,1993-12-13,monthly,2,0,False,,,,,,13750,15,,52530,700
3197,Hl.m. Praha,1993-12-25,monthly,2,0,False,,,,,,7410,15,,31156,300
3199,Zdar nad Sazavou,1996-06-06,monthly,1,0,False,,,,,,22453,15,,84871,1100
3201,Kladno,1994-04-17,monthly,2,0,False,,,,,,12160,15,,68745,300
3202,Mlada Boleslav,1997-06-04,monthly,1,0,False,,,,,,3600,15,,27629,1100
3203,Cheb,1995-08-07,monthly,1,0,False,,,,,,3400,15,,22977,1000
3204,Trebic,1996-07-13,monthly,1,1,False,,,,,,21100,15,,68613,700
3205,Hl.m. Praha,1995-12-17,monthly,2,0,False,,,,,,7700,15,,33742,700
3206,Louny,1996-06-22,monthly,1,0,False,,,,,,21600,15,,80721,400
3208,Rokycany,1997-08-04,monthly,1,0,False,,,,,,42600,15,,91199,-1724
3209,Jicin,1997-12-10,monthly,2,0,False,,,,,,17300,15,,50082,600
3210,Hl.m. Praha,1993-05-17,monthly,1,1,False,,,,,,39040,15,11.0,80338,1000
3211,Olomouc,1997-06-09,monthly,1,0,False,,,,,,2012,15,,21921,200
3212,Karvina,1993-07-25,monthly,1,1,False,,,,,,6360,15,25.0,67611,700
3213,Trutnov,1993-04-12,monthly,1,0,False,,,,,,3270,15,,22631,400
3214,Bruntal,1997-05-10,monthly,2,0,False,,,,,,6850,15,,22376,4019
3216,Beroun,1995-08-11,monthly,1,1,False,,,,,,56000,15,3.0,145372,200
3218,Usti nad Labem,1993-11-14,monthly,1,0,False,,,,,,4230,15,,22369,800
3219,Hl.m. Praha,1996-03-26,monthly,1,1,False,,,,,,18800,15,16.0,72264,400
3220,Rokycany,1993-08-14,monthly,2,1,False,,,,,,36160,15,14.0,82713,800
3221,Kolin,1993-08-17,monthly,1,1,False,,,,,,10500,15,18.0,52874,900
3222,Kladno,1993-07-21,monthly,1,0,False,,,,,,7410,15,,25310,800
3223,Hl.m. Praha,1993-12-07,monthly,1,0,False,,,,,,63600,1,,141634,-69
3224,Brno - venkov,1996-11-10,monthly,1,0,False,,,,,,13950,15,,42806,6483
3225,Hl.m. Praha,1993-11-01,monthly,2,0,False,,,,,,34560,15,,114813,200
3226,Znojmo,1994-08-28,monthly,1,0,False,,,,,,7900,15,,34681,1000
3227,Hl.m. Praha,1996-06-24,monthly,1,0,False,,,,,,23400,15,,95969,300
3228,Rokycany,1996-10-30,monthly,2,0,False,,,,,,58700,15,,120789,1100
3229,Zlin,1995-11-18,monthly,1,1,True,39024.0,3252.0,12.0,expired,False,58400,15,2.0,141938,300
3230,Hl.m. Praha,1995-03-11,monthly,1,0,True,77184.0,2144.0,36.0,current,False,63600,15,,142918,200
3231,Opava,1995-04-18,monthly,2,0,False,,,,,,9600,15,,34183,800
3232,Litomerice,1996-10-02,monthly,1,0,False,,,,,,5100,15,,24156,500
3233,Tachov,1995-03-03,monthly,1,0,False,,,,,,64900,15,,126586,700
3234,Hl.m. Praha,1995-09-16,monthly,1,0,False,,,,,,6180,15,,33111,900
3235,Mlada Boleslav,1995-01-26,monthly,1,1,False,,,,,,38880,15,1.0,98121,400
3236,Usti nad Orlici,1997-02-20,monthly,1,0,False,,,,,,6200,15,,30731,300
3237,Strakonice,1993-10-02,monthly,1,0,False,,,,,,39040,15,,85386,200
3238,Pardubice,1996-01-07,monthly,2,0,False,,,,,,34560,15,,69087,400
3239,Kolin,1996-06-19,monthly,1,0,False,,,,,,18200,15,,66400,200
3241,Chrudim,1993-07-16,monthly,1,0,False,,,,,,5300,15,,74339,200
3242,Plzen - sever,1997-03-02,monthly,1,0,False,,,,,,10560,15,,43414,900
3243,Hl.m. Praha,1993-11-10,monthly,2,0,False,,,,,,13850,15,,34314,300
3244,Breclav,1995-01-14,monthly,1,0,False,,,,,,6450,15,,22997,1100
3245,Jicin,1997-06-26,monthly,1,0,False,,,,,,8300,15,,27924,1000
3246,Brno - mesto,1993-06-14,monthly,1,0,False,,,,,,10400,15,,40080,800
3247,Trebic,1996-04-11,monthly,1,0,False,,,,,,15840,15,,43184,800
3248,Vsetin,1996-05-11,monthly,1,0,False,,,,,,3840,15,,25729,900
3249,Ostrava - mesto,1996-10-11,monthly,1,0,True,68124.0,5677.0,12.0,expired,False,21200,15,,72161,1100
3250,Hl.m. Praha,1995-01-06,monthly,2,0,False,,,,,,7100,15,,29133,800
3251,Kromeriz,1995-05-18,monthly,2,0,False,,,,,,2021,15,,37856,600
3252,Pribram,1995-06-12,monthly,1,0,False,,,,,,1440,15,,30366,900
3254,Liberec,1995-08-27,monthly,2,0,False,,,,,,9600,15,,42345,800
3255,Hl.m. Praha,1993-09-15,monthly,1,1,False,,,,,,2200,100,,127380,900
3256,Teplice,1996-11-19,monthly,1,0,False,,,,,,21120,15,,42467,1000
3258,Blansko,1993-06-05,monthly,1,0,False,,,,,,63000,15,,158320,300
3259,Hl.m. Praha,1994-04-11,monthly,1,1,False,,,,,,6210,15,25.0,55150,700
3260,Frydek - Mistek,1993-03-25,monthly,2,1,False,,,,,,62500,15,16.0,153565,400
3261,Hl.m. Praha,1993-07-07,monthly,1,0,False,,,,,,8400,15,,58075,200
3262,Cheb,1997-06-22,monthly,1,1,False,,,,,,23700,15,2.0,85033,700
3263,Chrudim,1996-03-07,monthly,2,0,False,,,,,,6100,900,,42960,900
3264,Karvina,1993-10-23,monthly,2,0,False,,,,,,14800,15,,32706,200
3266,Ceske Budejovice,1997-03-29,monthly,1,0,False,,,,,,9250,15,,36368,1100
3267,Zlin,1993-07-21,monthly,2,0,False,,,,,,13100,15,,63015,300
3268,Tabor,1993-09-20,monthly,2,0,False,,,,,,3990,15,,26108,1000
3269,Litomerice,1995-09-03,monthly,1,1,False,,,,,,64100,15,1.0,138374,600
3270,Sokolov,1995-08-08,monthly,1,1,False,,,,,,19900,15,1.0,74382,19130
